product_name,media_type,role,url,alt_text,width_px,height_px,local_path
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0003_Blanc-de-blancs.webp,,210.0,725.0,output/images/p009_gallery_41bc3688.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0004_Brut-rose.webp,,210.0,726.0,output/images/p009_gallery_fc601a1e.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0007_Vintage.webp,,210.0,725.0,output/images/p009_gallery_7b968aaa.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0002_Demi-sec.webp,,209.0,724.0,output/images/p009_gallery_201e6563.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-1.webp,,208.0,725.0,output/images/p009_gallery_b544b43d.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/visu-cab-menu-xl-.svg,,208.0,725.0,output/images/p009_gallery_2689f7c9.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0000_Josephine.webp,,211.0,730.0,output/images/p009_gallery_ad03f645.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Jeroboam-cuvee-200-725.webp,,212.0,725.0,output/images/p009_gallery_cd0f1f66.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple.svg,Joseph Perrier Home,177.0,20.0,output/images/p009_gallery_608174ad.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-white.svg,,,,output/images/p009_gallery_c64ec62a.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/logo-sigle-jope.svg,,52.0,52.0,output/images/p009_gallery_5e736a9c.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0000_Josephine_sans_ombre.webp,,552.0,1920.0,output/images/p009_gallery_8e31968a.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Descendre.svg,Lire la suite,120.0,119.0,output/images/p009_gallery_d36da6d6.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0000_Josephine_sans_ombre-294x1024.webp,,294.0,1024.0,output/images/p009_gallery_f5da3c96.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/logo-drink-business.png,,391.0,171.0,output/images/p009_gallery_9cd645a4.png
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/Bernard-Burtschy.webp,,400.0,200.0,output/images/p009_gallery_51e016ea.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/James-suckling-3x2-1.webp,,567.0,378.0,output/images/p009_gallery_c93504d0.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/04/wine-enthusiast-2.webp,,300.0,250.0,output/images/p009_gallery_39768b1c.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0007_Vintage_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p009_gallery_89644c33.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Magnum-cuvee-200-1920px-308x1024.webp,,308.0,1024.0,output/images/p009_gallery_544558a5.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-294x1024.webp,,294.0,1022.0,output/images/p009_gallery_f2ad6803.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-couleur.svg,,166.0,99.0,output/images/p009_gallery_48ce4a61.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/facebook.svg,Facebook,22.0,22.0,output/images/p009_gallery_2f3c6c80.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Insta.svg,Instagram,22.0,22.0,output/images/p009_gallery_b9d4540d.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Linkedin.svg,Linkedin,22.0,22.0,output/images/p009_gallery_cffcfdae.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2026/04/Logo_RF-compressed.svg,,1538.0,906.0,output/images/p009_gallery_71eb1668.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-vertical.svg,,37.0,321.0,output/images/p009_gallery_6872fbe8.svg
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/02/Logo-blanc-jope-prehome.svg,,259.0,155.0,output/images/p009_gallery_62d97178.svg
Cuvée 200,image,bottle_shot,https://www.josephperrier.com/wp-content/uploads/2025/01/Eshop-200-ANS.webp,Eshop 200 - ANS,838.0,1072.0,output/images/p010_bottle_shot_e3d061ef.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/patrimoine.webp,,720.0,434.0,output/images/p010_gallery_ce9f4a8b.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/savoir-faire.webp,,718.0,434.0,output/images/p010_gallery_6f5c683e.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/actu.webp,,720.0,434.0,output/images/p010_gallery_28091a5f.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0005_Brut-Royal.webp,,210.0,725.0,output/images/p010_gallery_97b8e5e9.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0006_Nature.webp,,210.0,727.0,output/images/p010_gallery_4d632858.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0003_Blanc-de-blancs.webp,,210.0,725.0,output/images/p010_gallery_41bc3688.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0004_Brut-rose.webp,,210.0,726.0,output/images/p010_gallery_fc601a1e.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0007_Vintage.webp,,210.0,725.0,output/images/p010_gallery_7b968aaa.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0002_Demi-sec.webp,,209.0,724.0,output/images/p010_gallery_201e6563.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-1.webp,,208.0,725.0,output/images/p010_gallery_b544b43d.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/visu-cab-menu-xl-.svg,,208.0,725.0,output/images/p010_gallery_2689f7c9.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0000_Josephine.webp,,211.0,730.0,output/images/p010_gallery_ad03f645.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Jeroboam-cuvee-200-725.webp,,212.0,725.0,output/images/p010_gallery_cd0f1f66.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple.svg,Joseph Perrier Home,177.0,20.0,output/images/p010_gallery_608174ad.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-white.svg,,,,output/images/p010_gallery_c64ec62a.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/logo-sigle-jope.svg,,52.0,52.0,output/images/p010_gallery_5e736a9c.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Magnum-cuvee-200-1920px.webp,,578.0,1920.0,output/images/p010_gallery_8545b1a1.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Descendre.svg,Lire la suite,120.0,119.0,output/images/p010_gallery_d36da6d6.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Magnum-cuvee-200-1920px-308x1024.webp,,308.0,1024.0,output/images/p010_gallery_544558a5.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/bettane_dessauve.webp,,400.0,400.0,output/images/p010_gallery_9cc52998.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0007_Vintage_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p010_gallery_89644c33.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,,294.0,1024.0,output/images/p010_gallery_2196a93a.png
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-294x1024.webp,,294.0,1022.0,output/images/p010_gallery_f2ad6803.webp
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-couleur.svg,,166.0,99.0,output/images/p010_gallery_48ce4a61.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/facebook.svg,Facebook,22.0,22.0,output/images/p010_gallery_2f3c6c80.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Insta.svg,Instagram,22.0,22.0,output/images/p010_gallery_b9d4540d.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Linkedin.svg,Linkedin,22.0,22.0,output/images/p010_gallery_cffcfdae.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2026/04/Logo_RF-compressed.svg,,1538.0,906.0,output/images/p010_gallery_71eb1668.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-vertical.svg,,37.0,321.0,output/images/p010_gallery_6872fbe8.svg
Cuvée 200,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/02/Logo-blanc-jope-prehome.svg,,259.0,155.0,output/images/p010_gallery_62d97178.svg
